Season,Giornata,Team,Player,V,G,A,R,RS,AG,AM,ES,FV,Role
2016,2,juventus,Buffon G.,6.0,,,,,,,,6.0,P
2016,2,juventus,Barzagli A.,6.0,,,,,,,,6.0,D
2016,2,juventus,Chiellini G.,6.5,,,,,,,,6.5,D
2016,2,juventus,Benatia M.,7.0,,,,,,,,7.0,D
2016,2,juventus,Alex Sandro ,6.0,,,,,,1.0,,5.5,D
2016,2,juventus,Alves D.,6.0,,,,,,,,6.0,D
2016,2,juventus,Khedira S.,7.5,1.0,,,,,,,10.5,C
2016,2,juventus,Lemina M.,6.0,,,,,,1.0,,5.5,C
2016,2,juventus,Asamoah K.,6.0,,,,,,,,6.0,C
2016,2,juventus,Mandzukic M.,5.5,,,,,,,,5.5,A
2016,2,juventus,Dybala P.,7.0,,1.0,,,,,,8.0,A
2016,2,juventus,Lichtsteiner S.,6.0,,,,,,,,6.0,D
2016,2,juventus,Pjaca M.,,,,,,,,,,T
2016,2,juventus,Higuain G.,6.0,,,,,,,,6.0,A
2016,2,lazio,Marchetti F.,6.0,-1.0,,,,,,,5.0,P
2016,2,lazio,Lukaku J.,6.0,,,,,,,,6.0,D
2016,2,lazio,De Vrij S.,5.5,,,,,,,,5.5,D
2016,2,lazio,Basta D.,5.5,,,,,,,,5.5,D
2016,2,lazio,Bastos ,7.0,,,,,,,,7.0,D
2016,2,lazio,Radu S.,5.5,,,,,,1.0,,5.0,D
2016,2,lazio,Biglia L.,5.5,,,,,,,,5.5,C
2016,2,lazio,Parolo M.,7.0,,,,,,,,7.0,C
2016,2,lazio,Lulic S.,5.5,,,,,,,,5.5,C
2016,2,lazio,Anderson F.,5.5,,,,,,,,5.5,T
2016,2,lazio,Immobile C.,6.5,,,,,,,,6.5,A
2016,2,lazio,Patric ,6.0,,,,,,,,6.0,D
2016,2,lazio,Milinkovic S.,5.5,,,,,,,,5.5,C
2016,2,lazio,Djordjevic F.,6.0,,,,,,,,6.0,A
2016,2,milan,Donnarumma G.,7.0,-4.0,,,,,,,3.0,P
2016,2,milan,Abate I.,5.0,,,,,,,,5.0,D
2016,2,milan,De Sciglio M.,5.0,,,,,,,,5.0,D
2016,2,milan,Gomez G.,5.5,,,,,,1.0,,5.0,D
2016,2,milan,Romagnoli A.,6.0,,,,,,1.0,,5.5,D
2016,2,milan,Kucka J.,4.0,,,,,,,1.0,3.0,C
2016,2,milan,Montolivo R.,5.5,,,,,,,,5.5,C
2016,2,milan,Suso ,7.0,1.0,,,,,1.0,,9.5,T
2016,2,milan,Bonaventura G.,5.5,,,,,,,,5.5,T
2016,2,milan,Bacca C.,5.5,,,,,,,,5.5,A
2016,2,milan,Niang M.,5.0,1.0,,,,,,1.0,7.0,A
2016,2,milan,Calabria D.,,,,,,,,,,D
2016,2,milan,Sosa J.,,,,,,,,,,T
2016,2,milan,Lapadula G.,,,,,,,,,,A
2016,2,napoli,Reina P.,5.5,-2.0,,,,,,,3.5,P
2016,2,napoli,Ghoulam F.,6.0,,,,,,,,6.0,D
2016,2,napoli,Hysaj E.,5.0,,,,,,1.0,,4.5,D
2016,2,napoli,Albiol R.,6.0,,,,,,1.0,,5.5,D
2016,2,napoli,Koulibaly K.,6.0,,,,,,1.0,,5.5,D
2016,2,napoli,Jorginho F.,6.5,,,,,,1.0,,6.0,C
2016,2,napoli,Allan M.,6.0,,,,,,,,6.0,C
2016,2,napoli,Hamsik M.,5.5,,,,,,,,5.5,C
2016,2,napoli,Mertens D.,7.5,,,,,,,,7.5,T
2016,2,napoli,Callejon J.,7.0,2.0,1.0,,,,,,14.0,T
2016,2,napoli,Milik A.,7.5,2.0,,,,,,,13.5,A
2016,2,napoli,Chiriches V.,,,,,,,,,,D
2016,2,napoli,Zielinski P.,6.0,,,,,,1.0,,5.5,C
2016,2,napoli,Insigne L.,6.0,,,,,,,,6.0,T
2016,2,palermo,Posavec J.,6.0,-1.0,,,,,,,5.0,P
2016,2,palermo,Aleesami H.,6.5,,,,,,1.0,,6.0,D
2016,2,palermo,Goldaniga E.,6.0,,,,,,1.0,,5.5,D
2016,2,palermo,Andelkovic S.,5.0,,,,,,,,5.0,D
2016,2,palermo,Vitiello R.,6.0,,,,,,,,6.0,D
2016,2,palermo,Rispoli A.,6.5,1.0,,,,,1.0,,9.0,D
2016,2,palermo,Chochev I.,6.0,,,,,,,,6.0,C
2016,2,palermo,Hiljemark O.,6.0,,,,,,,,6.0,C
2016,2,palermo,Gazzi A.,6.5,,,,,,1.0,,6.0,C
2016,2,palermo,Quaison R.,6.0,,,,,,,,6.0,T
2016,2,palermo,Nestorovski I.,5.5,,,,,,,,5.5,A
2016,2,palermo,Cionek T.,,,,,,,,,,D
2016,2,palermo,Sallai R.,6.0,,,,,,1.0,,5.5,T
2016,2,palermo,Balogh N.,,,,,,,,,,A
2016,2,pescara,Bizzarri A.,5.5,-2.0,,,,,,,3.5,P
2016,2,pescara,Biraghi C.,6.0,,,,,,,,6.0,D
2016,2,pescara,Gyomber N.,5.0,,,,,,,,5.0,D
2016,2,pescara,Campagnaro H.,6.5,,,,,,1.0,,6.0,D
2016,2,pescara,Zampano F.,6.5,,,,,,,,6.5,D
2016,2,pescara,Cristante B.,6.5,,,,,,,,6.5,C
2016,2,pescara,Verre V.,6.5,,,,,,,,6.5,C
2016,2,pescara,Memushaj L.,5.5,,,,,,,,5.5,C
2016,2,pescara,Brugman G.,6.5,,,,,,1.0,,6.0,C
2016,2,pescara,Caprari G.,6.0,,,,,,,,6.0,T
2016,2,pescara,Benali A.,5.5,,,,,,,,5.5,T
2016,2,pescara,Mitrita A.,6.5,,1.0,,,,,,7.5,T
2016,2,pescara,Bahebeck J.,6.0,,,,,,,,6.0,T
2016,2,pescara,Manaj R.,5.5,1.0,,,,,,,8.5,A
2016,2,roma,Szczesny W.,6.0,-2.0,,,,,,,4.0,P
2016,2,roma,Vermaelen T.,5.0,,,,,,,,5.0,D
2016,2,roma,Manolas K.,6.0,,,,,,,,6.0,D
2016,2,roma,Florenzi A.,6.0,,,,,,1.0,,5.5,D
2016,2,roma,Peres B.,5.5,,,,,,,,5.5,D
2016,2,roma,Nainggolan R.,5.5,,,,,,,,5.5,C
2016,2,roma,Strootman K.,6.5,1.0,,,,,,,9.5,C
2016,2,roma,De Rossi D.,6.0,,,,,,,,6.0,C
2016,2,roma,El Shaarawy S.,6.5,,,,,,,,6.5,T
2016,2,roma,Perotti D.,6.0,1.0,,1.0,,,,,9.0,T
2016,2,roma,Salah M.,5.5,,,,,,,,5.5,T
2016,2,roma,Fazio F.,5.0,,,,,,,,5.0,D
2016,2,roma,Paredes L.,,,,,,,,,,C
2016,2,roma,Dzeko E.,6.0,,1.0,,,,,,7.0,A
2016,2,sampdoria,Viviano E.,6.0,-1.0,,,,,,,5.0,P
2016,2,sampdoria,Pavlovic D.,5.0,,,,,,1.0,,4.5,D
2016,2,sampdoria,Silvestre M.,6.5,,,,,,,,6.5,D
2016,2,sampdoria,Regini V.,6.5,,,,,,,,6.5,D
2016,2,sampdoria,Sala J.,6.5,,,,,,,,6.5,C
2016,2,sampdoria,Torreira L.,6.0,,,,,,,,6.0,C
2016,2,sampdoria,Linetty K.,7.0,,,,,,,,7.0,C
2016,2,sampdoria,Barreto E.,6.5,1.0,,,,,,,9.5,C
2016,2,sampdoria,Alvarez R.,6.5,,,,,,,,6.5,T
2016,2,sampdoria,Muriel L.,7.5,,1.0,,,,,,8.5,A
2016,2,sampdoria,Quagliarella F.,6.0,1.0,,1.0,,,,,9.0,A
2016,2,sampdoria,Fernandes B.,,,,,,,,,,C
2016,2,sampdoria,Praet D.,6.0,,,,,,,,6.0,T
2016,2,sampdoria,Budimir A.,6.0,,,,,,,,6.0,A
2016,2,sassuolo,Consigli A.,7.0,-1.0,,,,,,,6.0,P
2016,2,sassuolo,Cannavaro P.,5.0,,,,,,,,5.0,D
2016,2,sassuolo,Gazzola M.,5.5,,,,,,,,5.5,D
2016,2,sassuolo,Peluso F.,5.5,,,,,,,,5.5,D
2016,2,sassuolo,Acerbi F.,6.5,,,,,,1.0,,6.0,D
2016,2,sassuolo,Magnanelli F.,5.5,,,,,,,,5.5,C
2016,2,sassuolo,Duncan A.,6.5,,,,,,,,6.5,C
2016,2,sassuolo,Biondini D.,6.0,,,,,,1.0,,5.5,C
2016,2,sassuolo,Politano M.,5.5,,,,,,,,5.5,T
2016,2,sassuolo,Berardi D.,7.0,1.0,,,,,,,10.0,T
2016,2,sassuolo,Defrel G.,7.0,1.0,,,,,,,10.0,A
2016,2,sassuolo,Antei L.,,,,,,,,,,D
2016,2,sassuolo,Ragusa A.,6.0,,,,,,,,6.0,T
2016,2,sassuolo,Matri A.,6.0,,,,,,,,6.0,A
2016,2,torino,Padelli D.,6.0,-1.0,,,,,,,5.0,P
2016,2,torino,Bovo C.,6.5,,,,,,1.0,,6.0,D
2016,2,torino,Castan L.,5.5,,,,,,,,5.5,D
2016,2,torino,Molinaro C.,6.0,,1.0,,,,,,7.0,D
2016,2,torino,De Silvestri L.,7.0,,2.0,,,,,,9.0,D
2016,2,torino,Vives G.,6.5,,,,,,,,6.5,C
2016,2,torino,Baselli D.,6.5,1.0,,,,,,,9.5,C
2016,2,torino,Benassi M.,6.0,,1.0,,,,,,7.0,C
2016,2,torino,Ljajic A.,6.0,,,,,,,,6.0,T
2016,2,torino,Iago F.,6.0,,,,,,,,6.0,T
2016,2,torino,Belotti A.,8.0,3.0,,,1.0,,,,14.0,A
2016,2,torino,Acquah A.,6.0,,,,,,,,6.0,C
2016,2,torino,Boye L.,6.0,,1.0,,,,,,7.0,A
2016,2,torino,Martinez J.,7.0,1.0,,,,,,,10.0,A
2016,2,udinese,Karnezis O.,7.5,,,,,,1.0,,7.0,P
2016,2,udinese,Felipe D.,6.5,1.0,,,,,1.0,,9.0,D
2016,2,udinese,Samir ,6.0,,,,,,,,6.0,D
2016,2,udinese,Widmer S.,5.0,,,,,,,,5.0,D
2016,2,udinese,Danilo L.,5.0,,,,,,,,5.0,D
2016,2,udinese,Hallfredsson E.,6.5,,,,,,,,6.5,C
2016,2,udinese,Badu E.,5.0,,,,,,,,5.0,C
2016,2,udinese,Fofana S.,6.5,,,,,,,,6.5,C
2016,2,udinese,Evangelista L.,6.0,,,,,,,,6.0,T
2016,2,udinese,De Paul R.,6.5,,,,,,1.0,,6.0,T
2016,2,udinese,Zapata D.,5.0,,,,,,,,5.0,A
2016,2,udinese,Kone P.,,,,,,,,,,C
2016,2,udinese,Perica S.,6.5,1.0,,,,,,,9.5,A
2016,3,atalanta,Sportiello M.,6.0,-1.0,,,,,,,5.0,P
2016,3,atalanta,Masiello A.,7.0,1.0,,,,,,,10.0,D
2016,3,atalanta,Toloi R.,6.0,,,,,,1.0,,5.5,D
2016,3,atalanta,Zukanovic E.,6.0,,,,,,,,6.0,D
2016,3,atalanta,Konko A.,6.0,,,,,,,,6.0,D
2016,3,atalanta,Kurtic J.,6.5,,,,,,,,6.5,C
2016,3,atalanta,Freuler R.,6.0,,,,,,,,6.0,C
2016,3,atalanta,Kessie F.,7.0,1.0,,1.0,,,,,10.0,C
2016,3,atalanta,Dalessandro M.,6.0,,,,,,,,6.0,T
2016,3,atalanta,Gomez A.,6.5,,,,,,,,6.5,T
2016,3,atalanta,Pinilla M.,6.0,,,,,,1.0,,5.5,A
2016,3,atalanta,Raimondi C.,6.0,,,,,,,,6.0,D
2016,3,atalanta,Grassi A.,6.0,,,,,,,,6.0,C
2016,3,atalanta,Paloschi A.,6.0,,,,,,,,6.0,A
2016,3,bologna,Da Costa A.,6.0,-1.0,,,,,,,5.0,P
2016,3,bologna,Gastaldello D.,7.0,,,,,,,,7.0,D
2016,3,bologna,Masina A.,5.5,,,,,,,,5.5,D
2016,3,bologna,Oikonomou M.,6.0,,,,,,,,6.0,D
2016,3,bologna,Krafth E.,6.0,,,,,,,,6.0,D
2016,3,bologna,Nagy A.,6.0,,,,,,,,6.0,C
2016,3,bologna,Taider S.,6.5,,,,,,,,6.5,C
2016,3,bologna,Dzemaili B.,6.5,,,,,,1.0,,6.0,C
2016,3,bologna,Krejci L.,7.0,,1.0,,,,,,8.0,T
2016,3,bologna,Verdi S.,7.0,1.0,,,,,,,10.0,T
2016,3,bologna,Destro M.,6.0,,,,,,,,6.0,A
2016,3,bologna,Torosidis V.,,,,,,,,,,D
2016,3,bologna,Viviani F.,,,,,,,,,,C
2016,3,bologna,Di Francesco F.,7.0,1.0,,,,,,,10.0,T
2016,3,cagliari,Storari M.,4.5,-1.0,,,,,,1.0,2.5,P
2016,3,cagliari,Isla M.,5.0,,,,,,,,5.0,D
2016,3,cagliari,Alves B.,6.5,1.0,,,,,1.0,,9.0,D
2016,3,cagliari,Murru N.,6.0,,,,,,,,6.0,D
2016,3,cagliari,Salamon B.,5.5,,,,,,,,5.5,D
2016,3,cagliari,Ionita A.,5.5,,,,,,1.0,,5.0,C
2016,3,cagliari,Di Gennaro D.,5.5,,,,,,,,5.5,C
2016,3,cagliari,Barella N.,5.5,,,,,,1.0,,5.0,C
2016,3,cagliari,Padoin S.,5.5,,,,,,,,5.5,C
2016,3,cagliari,Borriello M.,6.0,,,,,,,,6.0,A
2016,3,cagliari,Sau M.,5.5,,,,,,,,5.5,A
2016,3,cagliari,Rafael A.,6.5,-1.0,,,,,,,5.5,P
2016,3,cagliari,Tachtsidis P.,5.5,,,,,,,,5.5,C
2016,3,cagliari,Farias D.,6.0,,,,,,,,6.0,T
2016,3,chievo,Sorrentino S.,6.0,-1.0,,,,,,,5.0,P
2016,3,chievo,Cacciatore F.,6.0,,,,,,,,6.0,D
2016,3,chievo,Gamberini A.,7.0,1.0,,,,,,,10.0,D
2016,3,chievo,Gobbi M.,6.0,,,,,,,,6.0,D
2016,3,chievo,Dainelli D.,6.5,,,,,,,,6.5,D
2016,3,chievo,Radovanovic I.,6.0,,,,,,,,6.0,C
2016,3,chievo,Castro L.,6.5,,,,,,,,6.5,C
2016,3,chievo,Hetemaj P.,5.5,,,,,,1.0,,5.0,C
2016,3,chievo,Birsa V.,6.0,,1.0,,,,,,7.0,T
2016,3,chievo,Pellissier S.,5.0,,,,,,,,5.0,A
2016,3,chievo,Meggiorini R.,6.0,,,,,,,,6.0,A
2016,3,chievo,Cesar B.,,,,,,,1.0,,,D
2016,3,chievo,De Guzman J.,,,,,,,,,,T
2016,3,chievo,Inglese R.,6.0,,,,,,,,6.0,A
2016,3,crotone,Cordaz A.,6.0,-2.0,,,,,,,4.0,P
2016,3,crotone,Dussenne N.,5.0,,,,,,,1.0,4.0,D
2016,3,crotone,Ferrari G.,6.0,,,,,,,,6.0,D
2016,3,crotone,Rosi A.,5.0,,,,,,,,5.0,D
2016,3,crotone,Martella B.,5.5,,,,,,,,5.5,D
2016,3,crotone,Ceccherini F.,6.0,,,,,,,,6.0,D
2016,3,crotone,Salzano A.,6.0,,,,,,,,6.0,C
2016,3,crotone,Rohden M.,6.0,,1.0,,,,,,7.0,C
2016,3,crotone,Crisetig L.,6.0,,,,,,1.0,,5.5,C
2016,3,crotone,Palladino R.,6.5,,,,,,,,6.5,T
2016,3,crotone,Falcinelli D.,5.5,,,,,,,,5.5,A
2016,3,crotone,Sampirisi M.,5.0,1.0,,,,,,,8.0,D
2016,3,crotone,Nalini A.,6.5,,,,,,,,6.5,T
2016,3,crotone,Trotta M.,6.0,,,,,,,,6.0,A
2016,3,empoli,Skorupski L.,6.0,-1.0,,,,,,,5.0,P
2016,3,empoli,Costa A.,6.5,1.0,,,,,,,9.5,D
2016,3,empoli,Pasqual M.,6.5,,2.0,,,,,,8.5,D
2016,3,empoli,Bellusci G.,6.5,1.0,,,,,,,9.5,D
2016,3,empoli,Zambelli M.,6.0,,,,,,,,6.0,D
2016,3,empoli,Mauri J.,7.0,,,,,,,,7.0,C
2016,3,empoli,Tello A.,6.0,,,,,,,,6.0,C
2016,3,empoli,Croce D.,6.5,,,,,,1.0,,6.0,C
2016,3,empoli,Saponara R.,6.0,,,,,,,,6.0,T
2016,3,empoli,Pucciarelli M.,6.0,,,,,,,,6.0,A
2016,3,empoli,Maccarone M.,5.5,,,,,,,,5.5,A
2016,3,empoli,Diousse A.,6.0,,,,,,,,6.0,C
2016,3,empoli,Gilardino A.,,,,,,,,,,A
2016,3,empoli,Marilungo G.,6.0,,,,,,,,6.0,A
2016,3,fiorentina,Tatarusanu C.,,,,,,,,,5.0,P
2016,3,fiorentina,Rodriguez G.,,,,,,,,,6.0,D
2016,3,fiorentina,Tomovic N.,,,,,,,,,6.0,D
2016,3,fiorentina,Olivera M.,,,,,,,,,6.0,D
2016,3,fiorentina,Astori D.,,,,,,,,,6.0,D
2016,3,fiorentina,Sanchez C.,,,,,,,,,6.0,C
2016,3,fiorentina,Valero B.,,,,,,,,,6.0,C
2016,3,fiorentina,Badelj M.,,,,,,,,,6.0,C
2016,3,fiorentina,Tello C.,,,,,,,,,6.0,T
2016,3,fiorentina,Ilicic J.,,,,,,,,,6.0,T
2016,3,fiorentina,Kalinic N.,,,,,,,,,6.0,A
2016,3,fiorentina,Lezzerini L.,,,,,,,,,5.0,P
2016,3,fiorentina,Dragowski B.,,,,,,,,,5.0,P
2016,3,fiorentina,De Maio S.,,,,,,,,,6.0,D
2016,3,fiorentina,Milic H.,,,,,,,,,6.0,D
2016,3,fiorentina,Diks K.,,,,,,,,,6.0,D
2016,3,fiorentina,Salcedo C.,,,,,,,,,6.0,D
2016,3,fiorentina,Vecino M.,,,,,,,,,6.0,C
2016,3,fiorentina,Diakhate A.,,,,,,,,,6.0,C
2016,3,fiorentina,Cristoforo S.,,,,,,,,,6.0,C
2016,3,fiorentina,Hagi I.,,,,,,,,,6.0,T
2016,3,fiorentina,Chiesa F.,,,,,,,,,6.0,T
2016,3,fiorentina,Toledo H.,,,,,,,,,6.0,T
2016,3,fiorentina,Zarate M.,,,,,,,,,6.0,T
2016,3,fiorentina,Bernardeschi F.,,,,,,,,,6.0,T
2016,3,fiorentina,Babacar K.,,,,,,,,,6.0,A
2016,3,genoa,Perin M.,,,,,,,,,5.0,P
2016,3,genoa,Orban L.,,,,,,,,,6.0,D
2016,3,genoa,Izzo A.,,,,,,,,,6.0,D
2016,3,genoa,Burdisso N.,,,,,,,,,6.0,D
2016,3,genoa,Laxalt D.,,,,,,,,,6.0,C
2016,3,genoa,Veloso M.,,,,,,,,,6.0,C
2016,3,genoa,Rincon T.,,,,,,,,,6.0,C
2016,3,genoa,Rigoni L.,,,,,,,,,6.0,C
2016,3,genoa,Gakpe S.,,,,,,,,,6.0,T
2016,3,genoa,Lazovic D.,,,,,,,,,6.0,T
2016,3,genoa,Pavoletti L.,,,,,,,,,6.0,A
2016,3,genoa,Lamanna E.,,,,,,,,,5.0,P
2016,3,genoa,Zima L.,,,,,,,,,5.0,P
2016,3,genoa,Brivio D.,,,,,,,,,6.0,D
2016,3,genoa,Anibal S.,,,,,,,,,6.0,D
2016,3,genoa,Munoz E.,,,,,,,,,6.0,D
2016,3,genoa,Biraschi D.,,,,,,,,,6.0,D
2016,3,genoa,Ierardi M.,,,,,,,,,6.0,D
2016,3,genoa,Gentiletti S.,,,,,,,,,6.0,D
2016,3,genoa,Fiamozzi R.,,,,,,,,,6.0,D
2016,3,genoa,Edenilson A.,,,,,,,,,6.0,D
2016,3,genoa,Cissokho I.,,,,,,,,,6.0,D
2016,3,genoa,Ntcham O.,,,,,,,,,6.0,C
2016,3,genoa,Cofie I.,,,,,,,,,6.0,C
2016,3,genoa,Ninkovic N.,,,,,,,,,6.0,T
2016,3,genoa,Ocampos L.,,,,,,,,,6.0,T
2016,3,genoa,Zanimacchia L.,,,,,,,,,6.0,T
2016,3,genoa,Pandev G.,,,,,,,,,6.0,A
2016,3,genoa,Simeone G.,,,,,,,,,6.0,A
2016,3,inter,Handanovic S.,7.5,-1.0,,,,,,,6.5,P
2016,3,inter,Dambrosio D.,5.0,,,,,,,,5.0,D
2016,3,inter,Murillo J.,6.0,,,,,,,,6.0,D
2016,3,inter,Miranda J.,6.0,,,,,,,,6.0,D
2016,3,inter,Santon D.,5.0,,,,,,,,5.0,D
2016,3,inter,Medel G.,6.0,,,,,,,,6.0,C
2016,3,inter,Candreva A.,5.5,,,,,,,,5.5,T
2016,3,inter,Joao Mario ,6.5,,,,,,1.0,,6.0,T
2016,3,inter,Perisic I.,6.0,,,,,,,,6.0,T
2016,3,inter,Banega E.,5.5,,1.0,,,,,,6.5,T
2016,3,inter,Icardi M.,7.5,2.0,,,,,,,13.5,A
2016,3,inter,Jovetic S.,6.0,,,,,,,,6.0,T
2016,3,inter,Palacio R.,6.0,,,,,,,,6.0,A
2016,3,inter,Eder C.,6.0,,,,,,,,6.0,A
2016,3,juventus,Buffon G.,6.0,-1.0,,,,,,,5.0,P
2016,3,juventus,Lichtsteiner S.,6.5,,,,,,,,6.5,D
2016,3,juventus,Benatia M.,7.0,,,,,,1.0,,6.5,D
2016,3,juventus,Chiellini G.,6.0,,,,,,,,6.0,D
2016,3,juventus,Bonucci L.,6.5,,,,,,,,6.5,D
2016,3,juventus,Alex Sandro ,7.0,,,,,,,,7.0,D
2016,3,juventus,Khedira S.,7.0,,1.0,,,,,,8.0,C
2016,3,juventus,Lemina M.,6.0,,,,,,,,6.0,C
2016,3,juventus,Pjanic M.,7.5,1.0,,,,,,,10.5,C
2016,3,juventus,Higuain G.,8.0,2.0,,,,,,,14.0,A
2016,3,juventus,Dybala P.,7.0,,1.0,,,,,,8.0,A
2016,3,juventus,Hernanes ,6.0,,,,,,,,6.0,C
2016,3,juventus,Pjaca M.,,,,,,,,,,T
2016,3,juventus,Mandzukic M.,6.0,,,,,,,,6.0,A
2016,3,lazio,Marchetti F.,6.5,-1.0,,,,,,,5.5,P
2016,3,lazio,De Vrij S.,7.0,1.0,,,,,,,10.0,D
2016,3,lazio,Radu S.,6.0,,,,,,1.0,,5.5,D
2016,3,lazio,Bastos ,6.0,,,,,,,,6.0,D
2016,3,lazio,Basta D.,6.0,,,,,,1.0,,5.5,D
2016,3,lazio,Lulic S.,5.0,,,,,,,,5.0,C
2016,3,lazio,Parolo M.,6.5,,,,,,1.0,,6.0,C
2016,3,lazio,Biglia L.,6.0,,,,,,,,6.0,C
2016,3,lazio,Anderson F.,5.5,,,,,,1.0,,5.0,T
2016,3,lazio,Kishna R.,5.0,,,,,,,,5.0,T
2016,3,lazio,Immobile C.,5.5,,,,,,,,5.5,A
2016,3,lazio,Milinkovic S.,5.5,,,,,,1.0,,5.0,C
2016,3,lazio,Keita B.,6.5,,1.0,,,,,,7.5,T
2016,3,lazio,Djordjevic F.,,,,,,,,,,A
2016,3,milan,Donnarumma G.,6.0,-1.0,,,,,,,5.0,P
2016,3,milan,Abate I.,5.0,,,,,,,,5.0,D
2016,3,milan,Antonelli L.,5.5,,,,,,,,5.5,D
2016,3,milan,Romagnoli A.,6.0,,,,,,,,6.0,D
2016,3,milan,Paletta G.,6.0,,,,,,,,6.0,D
2016,3,milan,Montolivo R.,5.5,,,,,,,,5.5,C
2016,3,milan,Poli A.,5.5,,,,,,,,5.5,C
2016,3,milan,Sosa J.,6.0,,,,,,,,6.0,T
2016,3,milan,Suso ,6.0,,,,,,,,6.0,T
2016,3,milan,Bonaventura G.,5.5,,,,,,,,5.5,T
2016,3,milan,Bacca C.,5.0,,,,,,1.0,,4.5,A
2016,3,milan,De Sciglio M.,5.5,,,,,,,,5.5,D
2016,3,milan,Honda K.,6.0,,,,,,,,6.0,T
2016,3,milan,Lapadula G.,,,,,,,,,,A
2016,3,napoli,Reina P.,6.0,,,,,,,,6.0,P
2016,3,napoli,Maggio C.,6.0,,,,,,,,6.0,D
2016,3,napoli,Albiol R.,6.0,,,,,,,,6.0,D
2016,3,napoli,Ghoulam F.,6.5,,1.0,,,,,,7.5,D
2016,3,napoli,Koulibaly K.,6.0,,,,,,,,6.0,D
2016,3,napoli,Hamsik M.,6.5,1.0,,,,,,,9.5,C
2016,3,napoli,Zielinski P.,6.0,,1.0,,,,,,7.0,C
2016,3,napoli,Jorginho F.,6.5,,,,,,,,6.5,C
2016,3,napoli,Insigne L.,6.5,,1.0,,,,,,7.5,T
2016,3,napoli,Callejon J.,7.0,2.0,,,,,,,13.0,T
2016,3,napoli,Milik A.,5.5,,,,,,,,5.5,A
2016,3,napoli,Allan M.,6.0,,,,,,,,6.0,C
2016,3,napoli,Mertens D.,6.0,,,,,,,,6.0,T
2016,3,napoli,Gabbiadini M.,6.0,,,,,,,,6.0,A
2016,3,palermo,Posavec J.,4.5,-3.0,,,,,,,1.5,P
2016,3,palermo,Goldaniga E.,5.0,,,,,,,,5.0,D
2016,3,palermo,Rispoli A.,5.0,,,,,,,,5.0,D
2016,3,palermo,Rajkovic S.,6.5,,,,,,,,6.5,D
2016,3,palermo,Aleesami H.,4.5,,,,,,,,4.5,D
2016,3,palermo,Gazzi A.,6.0,,,,,,,,6.0,C
2016,3,palermo,Jajalo M.,5.0,,,,,,,,5.0,C
2016,3,palermo,Hiljemark O.,6.0,,,,,,,,6.0,C
2016,3,palermo,Sallai R.,5.0,,,,,,,,5.0,T
2016,3,palermo,Diamanti A.,5.5,,,,,,,,5.5,T
2016,3,palermo,Embalo C.,5.5,,,,,,,,5.5,T
2016,3,palermo,Henrique B.,5.5,,,,,,,,5.5,C
2016,3,palermo,Bentivegna A.,,,,,,,,,,T
2016,3,palermo,Nestorovski I.,5.0,,,,,,,,5.0,A
2016,3,pescara,Bizzarri A.,7.0,-2.0,,,,,,,5.0,P
2016,3,pescara,Biraghi C.,6.0,,,,,,,,6.0,D
2016,3,pescara,Gyomber N.,4.5,,,,,,1.0,,4.0,D
2016,3,pescara,Campagnaro H.,5.5,,,,,,,,5.5,D
2016,3,pescara,Verre V.,6.5,,,,,,,,6.5,C
2016,3,pescara,Memushaj L.,6.5,,,,,,,,6.5,C
2016,3,pescara,Brugman G.,6.0,,,,,,,,6.0,C
2016,3,pescara,Cristante B.,5.5,,,,,,,,5.5,C
2016,3,pescara,Caprari G.,7.0,,,,,,,,7.0,T
2016,3,pescara,Benali A.,6.5,,,,,,,,6.5,T
2016,3,pescara,Zampano F.,6.0,,1.0,,,,,,7.0,D
2016,3,pescara,Aquilani A.,5.5,,,,,,,,5.5,C
2016,3,pescara,Bahebeck J.,7.0,1.0,,,,,,,10.0,T
2016,3,pescara,Pepe S.,,,,,,,,,,T
2016,3,roma,Szczesny W.,6.0,-2.0,,,,,,,4.0,P
2016,3,roma,Florenzi A.,6.5,,,,,,,,6.5,D
2016,3,roma,Manolas K.,6.0,,,,,,,,6.0,D
2016,3,roma,Peres B.,6.0,,,,,,,,6.0,D
2016,3,roma,Jesus J.,4.0,,,,,,1.0,,3.5,D
2016,3,roma,Nainggolan R.,5.5,,,,,,,,5.5,C
2016,3,roma,Strootman K.,6.0,,,,,,,,6.0,C
2016,3,roma,De Rossi D.,6.0,,,,,,1.0,,5.5,C
2016,3,roma,El Shaarawy S.,5.0,,,,,,,,5.0,T
2016,3,roma,Perotti D.,6.0,,1.0,,,,,,7.0,T
2016,3,roma,Salah M.,7.0,1.0,,,,,,,10.0,T
2016,3,roma,Iturbe J.,,,,,,,,,,T
2016,3,roma,Dzeko E.,7.0,1.0,,,,,,,10.0,A
2016,3,roma,Totti F.,8.0,1.0,1.0,1.0,,,1.0,,11.5,A
2016,3,sampdoria,Viviano E.,7.5,-3.0,,,,,,,4.5,P
2016,3,sampdoria,Pavlovic D.,5.5,,,,,,,,5.5,D
2016,3,sampdoria,Silvestre M.,6.0,,,,,,,,6.0,D
2016,3,sampdoria,Regini V.,5.5,,1.0,,,,,,6.5,D
2016,3,sampdoria,Sala J.,5.5,,,,,,1.0,,5.0,C
2016,3,sampdoria,Barreto E.,6.0,,,,,,,,6.0,C
